Family,Name_S,Name_C,Endemic,Alien,Status,西元年,Month,Date,Region,X_TWD97,Y_TWD97,數量,Investgat
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,5,0,淡水河,300649.4597,2775741.718,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,300634.1917,2775748.311,3,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,300587.6937,2775802.443,4,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,300587.6937,2775802.443,5,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,300474.9187,2775894.399,1,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,5,0,淡水河,300440.5657,2775920.771,6,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,300440.5657,2775920.771,3,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,300440.5657,2775920.771,1,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,淡水河,300356.2446,2775990.865,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,淡水河,300356.2446,2775990.865,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,淡水河,300262.2076,2776072.41,2,賴怡蒨
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,5,0,淡水河,301022.4849,2775237.874,1,賴怡蒨
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,5,0,淡水河,301009.9929,2775261.123,1,賴怡蒨
長腳鷸科,Himantopus himantopus,高蹺鴴,,,留、不普/冬、普,2014,5,0,淡水河,298963,2770099,4,連裕益
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,5,0,淡水河,298995,2770111,2,呂亞融
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,淡水河,298995,2770111,1,呂亞融
鴉科,Pica pica,喜鵲,,,留、普,2014,5,0,淡水河,298995,2770111,3,呂亞融
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,5,0,淡水河,298995,2770111,1,呂亞融
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,5,0,淡水河,298995,2770111,1,呂亞融
雁鴨科,Anas zonorhyncha,花嘴鴨,,,留、不普/冬、不普,2014,5,0,淡水河,298995,2770111,2,呂亞融
雁鴨科,Anas zonorhyncha,花嘴鴨,,,留、不普/冬、不普,2014,5,0,淡水河,298995,2770111,2,呂亞融
長腳鷸科,Himantopus himantopus,高蹺鴴,,,留、不普/冬、普,2014,5,0,淡水河,298995,2770111,4,呂亞融
鷗科,Chlidonias hybrida,黑腹燕鷗,,,冬、普/過、普,2014,5,0,淡水河,298995,2770111,1,呂亞融
鴉科,Pica pica,喜鵲,,,留、普,2014,5,0,淡水河,299011,2770128,1,連裕益
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,5,0,淡水河,299011,2770128,1,連裕益
鴉科,Pica pica,喜鵲,,,留、普,2014,5,0,淡水河,299223,2770168,3,呂亞融
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,5,0,淡水河,299223,2770168,3,呂亞融
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,5,0,淡水河,299223,2770168,3,呂亞融
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,5,0,淡水河,299223,2770168,1,呂亞融
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,5,0,淡水河,299346,2769923,3,連裕益
鷺科,Egretta garzetta,小白鷺,,,留、不普/夏、普/冬、普/過、普,2014,5,0,淡水河,299542,2770220,2,呂亞融
鷺科,Egretta garzetta,小白鷺,,,留、不普/夏、普/冬、普/過、普,2014,5,0,淡水河,299542,2770220,2,呂亞融
鷺科,Bubulcus ibis,黃頭鷺,,,留、不普/夏、普/冬、普/過、普,2014,5,0,淡水河,299542,2770220,18,呂亞融
鷺科,Bubulcus ibis,黃頭鷺,,,留、不普/夏、普/冬、普/過、普,2014,5,0,淡水河,299542,2770220,18,呂亞融
䴉科,Threskiornis aethiopicus,埃及聖䴉,,外來種,外來種、不普,2014,5,0,淡水河,299663,2770267,16,呂亞融
鷺科,Bubulcus ibis,黃頭鷺,,,留、不普/夏、普/冬、普/過、普,2014,5,0,淡水河,299663,2770267,20,呂亞融
卷尾科,Dicrurus macrocercus,大卷尾,特有亞種,,留、普/過、稀,2014,5,0,淡水河,299725,2770289,1,呂亞融
鷺科,Ardea alba,大白鷺,,,冬、普/夏、稀,2014,5,0,淡水河,299725,2770289,3,呂亞融
鷺科,Egretta garzetta,小白鷺,,,留、不普/夏、普/冬、普/過、普,2014,5,0,淡水河,299725,2770289,1,呂亞融
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,5,0,淡水河,299725,2770289,2,呂亞融
䴉科,Threskiornis aethiopicus,埃及聖䴉,,外來種,外來種、不普,2014,5,0,淡水河,299725,2770289,16,呂亞融
扇尾鶯科,Prinia inornata,褐頭鷦鶯,特有亞種,,留、普,2014,5,0,淡水河,299725,2770289,1,呂亞融
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,5,0,淡水河,299725,2770289,4,呂亞融
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,5,0,淡水河,299725,2770289,1,呂亞融
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,5,0,淡水河,299725,2770289,3,呂亞融
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,5,0,淡水河,299725,2770289,2,呂亞融
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,5,0,淡水河,299725,2770289,1,呂亞融
秧雞科,Gallinula chloropus,紅冠水雞,,,留、普,2014,5,0,淡水河,299725,2770289,2,呂亞融
秧雞科,Gallinula chloropus,紅冠水雞,,,留、普,2014,5,0,淡水河,299725,2770289,2,呂亞融
鷺科,Bubulcus ibis,黃頭鷺,,,留、不普/夏、普/冬、普/過、普,2014,5,0,淡水河,299725,2770289,20,呂亞融
鷗科,Chlidonias hybrida,黑腹燕鷗,,,冬、普/過、普,2014,5,0,淡水河,299725,2770289,2,呂亞融
鷗科,Chlidonias hybrida,黑腹燕鷗,,,冬、普/過、普,2014,5,0,淡水河,299725,2770289,2,呂亞融
鷸科,Actitis hypoleucos,磯鷸,,,冬、普,2014,5,0,淡水河,299725,2770289,1,呂亞融
䴉科,Threskiornis aethiopicus,埃及聖䴉,,外來種,外來種、不普,2014,5,0,淡水河,299970,2770345,1,連裕益
雁鴨科,Anas zonorhyncha,花嘴鴨,,,留、不普/冬、不普,2014,5,0,淡水河,300009,2771483,1,呂亞融
雁鴨科,Anas zonorhyncha,花嘴鴨,,,留、不普/冬、不普,2014,5,0,淡水河,300009,2771483,1,呂亞融
卷尾科,Dicrurus macrocercus,大卷尾,特有亞種,,留、普/過、稀,2014,5,0,新店溪,299022,2769517,2,呂亞融
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,新店溪,299033,2769575,2,呂亞融
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,5,0,新店溪,299088,2769629,6,連裕益
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,5,0,新店溪,299091,2769747,1,呂亞融
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,5,0,新店溪,299113,2769528,2,呂亞融
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,新店溪,299132,2769393,6,呂亞融
扇尾鶯科,Prinia inornata,褐頭鷦鶯,特有亞種,,留、普,2014,5,0,新店溪,299174,2769379,1,呂亞融
鳩鴿科,Streptopelia orientalis,金背鳩,特有亞種,,留、普,2014,5,0,新店溪,299204,2769437,1,呂亞融
扇尾鶯科,Prinia inornata,褐頭鷦鶯,特有亞種,,留、普,2014,5,0,新店溪,299262,2769144,1,呂亞融
翠鳥科,Alcedo atthis,翠鳥,,,留、普/過、不普,2014,5,0,新店溪,299276,2769047,1,呂亞融
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,5,0,新店溪,299356,2768881,2,呂亞融
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,5,0,新店溪,299384,2768887,1,呂亞融
雁鴨科,Anas zonorhyncha,花嘴鴨,,,留、不普/冬、不普,2014,5,0,新店溪,299389,2768787,2,呂亞融
鷺科,Egretta garzetta,小白鷺,,,留、不普/夏、普/冬、普/過、普,2014,5,0,新店溪,299403,2768729,1,呂亞融
鳩鴿科,Streptopelia orientalis,金背鳩,特有亞種,,留、普,2014,5,0,新店溪,299403,2768729,2,呂亞融
鷹科,Milvus migrans,黑鳶,,,留、稀,2014,5,0,新店溪,299425,2767406,1,連裕益
鷺科,Egretta garzetta,小白鷺,,,留、不普/夏、普/冬、普/過、普,2014,5,0,新店溪,299433,2767390,1,呂亞融
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,5,0,新店溪,299433,2767390,2,呂亞融
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,新店溪,299433,2767390,1,呂亞融
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,5,0,新店溪,299433,2767390,1,呂亞融
長腳鷸科,Himantopus himantopus,高蹺鴴,,,留、不普/冬、普,2014,5,0,新店溪,299433,2767390,4,呂亞融
鷗科,Chlidonias hybrida,黑腹燕鷗,,,冬、普/過、普,2014,5,0,新店溪,299433,2767390,1,呂亞融
鷗科,Chlidonias hybrida,黑腹燕鷗,,,冬、普/過、普,2014,5,0,新店溪,299433,2767390,1,呂亞融
鷗科,Chlidonias hybrida,黑腹燕鷗,,,冬、普/過、普,2014,5,0,新店溪,299433,2767390,1,呂亞融
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,5,0,新店溪,299439,2768729,1,呂亞融
鷺科,Egretta garzetta,小白鷺,,,留、不普/夏、普/冬、普/過、普,2014,5,0,新店溪,299456,2767355,1,呂亞融
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,新店溪,299456,2767355,1,呂亞融
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,新店溪,299456,2767355,1,呂亞融
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,新店溪,299456,2767355,2,呂亞融
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,5,0,新店溪,299456,2767355,1,呂亞融
鷺科,Gorsachius melanolophus,黑冠麻鷺,,,留、普,2014,5,0,新店溪,299486,2768428,1,呂亞融
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,5,0,新店溪,299503,2767964,10,呂亞融
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,5,0,新店溪,299506,2767883,1,呂亞融
鶺鴒科,Anthus richardi,大花鷚,,,冬、不普,2014,5,0,新店溪,299506,2768049,1,呂亞融
鷗科,Chlidonias hybrida,黑腹燕鷗,,,冬、普/過、普,2014,5,0,新店溪,299506,2768323,4,呂亞融
梅花雀科,Lonchura punctulata,斑文鳥,,,留、普,2014,5,0,新店溪,299511,2768182,4,呂亞融
鷺科,Egretta garzetta,小白鷺,,,留、不普/夏、普/冬、普/過、普,2014,5,0,新店溪,299514,2767640,1,呂亞融
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,5,0,新店溪,299522,2767773,3,呂亞融
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,5,0,新店溪,299530,2767834,3,呂亞融
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,5,0,新店溪,299536,2768091,1,呂亞融
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,5,0,新店溪,299542,2767706,1,呂亞融
梅花雀科,Lonchura striata,白腰文鳥,,,留、普,2014,5,0,新店溪,299550,2768176,6,呂亞融
鴉科,Pica pica,喜鵲,,,留、普,2014,5,0,新店溪,299558,2767911,1,呂亞融
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,新店溪,299558,2768248,5,呂亞融
䴉科,Threskiornis aethiopicus,埃及聖䴉,,外來種,外來種、不普,2014,5,0,新店溪,299566,2768323,21,呂亞融
扇尾鶯科,Prinia inornata,褐頭鷦鶯,特有亞種,,留、普,2014,5,0,新店溪,299569,2767977,1,呂亞融
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,新店溪,299575,2767610,1,呂亞融
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,新店溪,299575,2768055,1,呂亞融
鳩鴿科,Streptopelia orientalis,金背鳩,特有亞種,,留、普,2014,5,0,新店溪,299577,2767806,1,呂亞融
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,5,0,新店溪,299583,2767845,14,呂亞融
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,新店溪,299586,2767673,1,呂亞融
扇尾鶯科,Prinia flaviventris,灰頭鷦鶯,,,留、普,2014,5,0,新店溪,299591,2767759,1,呂亞融
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,5,0,新店溪,299594,2767444,2,呂亞融
翠鳥科,Alcedo atthis,翠鳥,,,留、普/過、不普,2014,5,0,新店溪,299600,2767388,1,呂亞融
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,新店溪,299605,2767557,3,呂亞融
翠鳥科,Alcedo atthis,翠鳥,,,留、普/過、不普,2014,5,0,新店溪,299616,2767997,1,呂亞融
扇尾鶯科,Prinia flaviventris,灰頭鷦鶯,,,留、普,2014,5,0,新店溪,299644,2767590,1,呂亞融
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,新店溪,299649,2767499,4,呂亞融
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,新店溪,299671,2767435,6,呂亞融
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,新店溪,299674,2767386,1,呂亞融
鳩鴿科,Streptopelia orientalis,金背鳩,特有亞種,,留、普,2014,5,0,新店溪,299674,2767524,1,呂亞融
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,5,0,新店溪,299694,2767325,2,呂亞融
扇尾鶯科,Prinia inornata,褐頭鷦鶯,特有亞種,,留、普,2014,5,0,新店溪,299694,2767576,1,呂亞融
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,5,0,新店溪,299702,2767358,15,呂亞融
鴉科,Pica pica,喜鵲,,,留、普,2014,5,0,新店溪,299702,2767358,1,呂亞融
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,5,0,新店溪,299705,2767460,1,呂亞融
鵯科,Hypsipetes leucocephalus,紅嘴黑鵯,特有亞種,,留、普,2014,5,0,新店溪,299730,2767270,3,呂亞融
鳩鴿科,Streptopelia orientalis,金背鳩,特有亞種,,留、普,2014,5,0,新店溪,299732,2767328,1,呂亞融
鴉科,Dendrocitta formosae,樹鵲,特有亞種,,留、普,2014,5,0,新店溪,299746,2767358,5,呂亞融
鳩鴿科,Streptopelia orientalis,金背鳩,特有亞種,,留、普,2014,5,0,新店溪,299760,2767383,1,呂亞融
燕科,Hirundo tahitica,洋燕,,,留、普,2014,5,0,新店溪,299760,2767383,2,呂亞融
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,新店溪,299763,2767253,1,呂亞融
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,5,0,新店溪,299774,2767035,1,呂亞融
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,新店溪,299804,2767322,2,呂亞融
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,5,0,新店溪,299810,2767400,5,呂亞融
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,新店溪,299815,2767350,2,呂亞融
王鶲科,Hypothymis azurea,黑枕藍鶲,特有亞種,,留、普,2014,5,0,新店溪,299826,2767231,1,呂亞融
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,新店溪,299865,2767358,2,呂亞融
鴉科,Dendrocitta formosae,樹鵲,特有亞種,,留、普,2014,5,0,新店溪,299871,2767292,1,呂亞融
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,新店溪,299906,2767206,9,呂亞融
扇尾鶯科,Prinia inornata,褐頭鷦鶯,特有亞種,,留、普,2014,5,0,新店溪,300053,2767148,1,呂亞融
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,新店溪,300059,2767261,2,呂亞融
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,新店溪,300086,2767228,2,呂亞融
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,新店溪,300089,2767353,1,呂亞融
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,新店溪,300106,2767325,2,呂亞融
卷尾科,Dicrurus macrocercus,大卷尾,特有亞種,,留、普/過、稀,2014,5,0,新店溪,300191,2767347,1,呂亞融
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,新店溪,300194,2767460,2,呂亞融
柳鶯科,Phylloscopus borealis,極北柳鶯,,,冬、普,2014,5,0,新店溪,300202,2767397,1,呂亞融
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,新店溪,300244,2767477,4,呂亞融
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,新店溪,300365,2767507,2,呂亞融
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,新店溪,300385,2767474,2,呂亞融
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,新店溪,300393,2767435,2,呂亞融
鵯科,Hypsipetes leucocephalus,紅嘴黑鵯,特有亞種,,留、普,2014,5,0,新店溪,300412,2767621,1,呂亞融
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,新店溪,300429,2767554,2,呂亞融
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,新店溪,300435,2767507,1,呂亞融
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,新店溪,300462,2767632,3,呂亞融
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,5,0,新店溪,300479,2767599,1,呂亞融
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,新店溪,300482,2767513,1,呂亞融
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,5,0,新店溪,300482,2767543,1,呂亞融
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,新店溪,300520,2767554,1,呂亞融
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,新店溪,300559,2767690,1,呂亞融
鴉科,Pica pica,喜鵲,,,留、普,2014,5,0,新店溪,300567,2767659,2,呂亞融
鴉科,Pica pica,喜鵲,,,留、普,2014,5,0,新店溪,300623,2767684,2,呂亞融
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,新店溪,300634,2767629,1,呂亞融
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,新店溪,300650,2767723,2,呂亞融
秧雞科,Amaurornis phoenicurus,白腹秧雞,,,留、普,2014,5,0,新店溪,300670,2767665,1,呂亞融
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,5,0,新店溪,300681,2767715,1,呂亞融
扇尾鶯科,Prinia inornata,褐頭鷦鶯,特有亞種,,留、普,2014,5,0,新店溪,300714,2767748,1,呂亞融
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,新店溪,300739,2767767,2,呂亞融
扇尾鶯科,Prinia inornata,褐頭鷦鶯,特有亞種,,留、普,2014,5,0,新店溪,300741,2767715,1,呂亞融
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,5,0,新店溪,300780,2767795,1,呂亞融
鵯科,Hypsipetes leucocephalus,紅嘴黑鵯,特有亞種,,留、普,2014,5,0,新店溪,300780,2767795,1,呂亞融
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,新店溪,300794,2767908,1,呂亞融
鶲科,Copsychus saularis,鵲鴝,,外來種,外來種、稀,2014,5,0,新店溪,300827,2767828,1,呂亞融
鵯科,Hypsipetes leucocephalus,紅嘴黑鵯,特有亞種,,留、普,2014,5,0,新店溪,300838,2767961,1,呂亞融
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,新店溪,300860,2767925,2,呂亞融
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,5,0,新店溪,300871,2767839,2,呂亞融
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,新店溪,300960,2768052,2,呂亞融
鷺科,Egretta garzetta,小白鷺,,,留、不普/夏、普/冬、普/過、普,2014,5,0,新店溪,300961,2767822,1,呂亞融
鴉科,Pica pica,喜鵲,,,留、普,2014,5,0,新店溪,300961,2767822,1,呂亞融
鴉科,Pica pica,喜鵲,,,留、普,2014,5,0,新店溪,300961,2767822,1,呂亞融
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,5,0,新店溪,300990,2768041,1,呂亞融
鶺鴒科,Motacilla cinerea,灰鶺鴒,,,冬、普,2014,5,0,新店溪,301001,2768002,1,呂亞融
鳩鴿科,Streptopelia orientalis,金背鳩,特有亞種,,留、普,2014,5,0,新店溪,301046,2768085,1,呂亞融
扇尾鶯科,Prinia inornata,褐頭鷦鶯,特有亞種,,留、普,2014,5,0,新店溪,301076,2768060,1,呂亞融
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,5,0,新店溪,301084,2768124,1,呂亞融
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,新店溪,301109,2768157,1,呂亞融
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,新店溪,301159,2768154,2,呂亞融
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,新店溪,301170,2768223,1,呂亞融
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,新店溪,301195,2768257,2,呂亞融
扇尾鶯科,Prinia inornata,褐頭鷦鶯,特有亞種,,留、普,2014,5,0,新店溪,301200,2768185,2,呂亞融
麻雀科,Passer montanus,麻雀,,,留、普,2014,5,0,新店溪,301225,2768132,1,呂亞融
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,5,0,新店溪,301228,2768281,2,呂亞融
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,5,0,新店溪,301250,2768232,1,呂亞融
